Date,Company
2014-11,SNA
2014-11,PETM
2014-11,RHI
2014-11,XRAY
2014-11,ARG
2014-11,NWSA
2014-11,FDO
2014-11,GT
2014-11,MWV
2014-11,DRI
2014-11,HP
2014-11,HRS
2014-11,CINF
2014-11,HAR
2014-11,PCL
2014-11,MLM
2014-11,GCI
2014-11,LUK
2014-11,PHM
2014-11,FMC
2014-11,RIG
2014-11,HRL
2014-11,FTR
2014-11,IRM
2014-11,CTAS
2014-11,TMK
2014-11,XYL
2014-11,TDC
2014-11,PNW
2014-11,GRMN
2014-11,POM
2014-11,HAS
2014-11,VRSN
2014-11,PWR
2014-11,ETFC
2014-11,GAS
2014-11,JEC
2014-11,WIN
2014-11,ADT
2014-11,TEG
2014-11,LM
2014-11,LEG
2014-11,ZION
2014-11,TSS
2014-11,AIV
2014-11,NDAQ
2014-11,FOSL
2014-11,ALLE
2014-11,DISCA
2014-11,PKI
2014-11,R
2014-11,PBI
2014-11,AIZ
2014-11,JOY
2014-11,HCBK
2014-11,THC
2014-11,AN
2014-11,AVY
2014-11,TE
2014-11,DNB
2014-11,PBCT
2014-11,NE
2014-11,GNW
2014-11,FLIR
2014-11,CVC
2014-11,GME
2014-11,AVP
2014-11,OI
2014-11,PDCO
2014-11,BMS
2014-11,NBR
2014-11,NFX
2014-11,FSLR
2014-11,ATI
2014-11,QEP
2014-11,URBN
2014-11,DNR
2014-11,DO
2014-11,UBSFT
2014-11,ESZ
2014-11,CRC
2014-12,AAPL
2014-12,XOM
2014-12,MSFT
2014-12,JNJ
2014-12,BRKB
2014-12,WFC
2014-12,GE
2014-12,PG
2014-12,JPM
2014-12,CVX
2014-12,PFE
2014-12,VZ
2014-12,BAC
2014-12,INTC
2014-12,T
2014-12,KO
2014-12,C
2014-12,FB
2014-12,MRK
2014-12,GOOGL
2014-12,GOOG
2014-12,CMCSA
2014-12,IBM
2014-12,DIS
2014-12,ORCL
2014-12,CSCO
2014-12,GILD
2014-12,PEP
2014-12,HD
2014-12,WMT
2014-12,V
2014-12,PM
2014-12,QCOM
2014-12,AMGN
2014-12,AMZN
2014-12,CVS
2014-12,SLB
2014-12,UNP
2014-12,MMM
2014-12,ABBV
2014-12,BMY
2014-12,UTX
2014-12,MO
2014-12,UNH
2014-12,MCD
2014-12,CELG
2014-12,BA
2014-12,COP
2014-12,MA
2014-12,AXP
2014-12,USB
2014-12,BIIB
2014-12,GS
2014-12,AIG
2014-12,HON
2014-12,UPS
2014-12,HPQ
2014-12,KMI
2014-12,TWX
2014-12,FOXA
2014-12,MDT
2014-12,ACT
2014-12,ABT
2014-12,LLY
2014-12,NKE
2014-12,DD
2014-12,LOW
2014-12,WBA
2014-12,EBAY
2014-12,AGN
2014-12,OXY
2014-12,ESRX
2014-12,COST
2014-12,MET
2014-12,SBUX
2014-12,MDLZ
2014-12,EMC
2014-12,PCLN
2014-12,F
2014-12,CL
2014-12,MS
2014-12,DUK
2014-12,MON
2014-12,SPG
2014-12,TXN
2014-12,ACN
2014-12,CAT
2014-12,DHR
2014-12,LMT
2014-12,DOW
2014-12,EOG
2014-12,TMO
2014-12,TGT
2014-12,MCK
2014-12,PNC
2014-12,TJX
2014-12,GM
2014-12,NEE
2014-12,COV
2014-12,COF
2014-12,FDX
2014-12,BK
2014-12,BLK
2014-12,D
2014-12,YHOO
2014-12,SO
2014-12,DTV
2014-12,GD
2014-12,KMB
2014-12,EMR
2014-12,TWC
2014-12,APC
2014-12,PRU
2014-12,DAL
2014-12,ADP
2014-12,BAX
2014-12,PSX
2014-12,AMT
2014-12,ACE
2014-12,PX
2014-12,MU
2014-12,KRFT
2014-12,ALXN
2014-12,CSX
2014-12,TRV
2014-12,CRM
2014-12,SCHW
2014-12,ADBE
2014-12,PCP
2014-12,ITW
2014-12,ANTM
2014-12,NSC
2014-12,ADM
2014-12,RTN
2014-12,HAL
2014-12,LYB
2014-12,STT
2014-12,ETN
2014-12,JCI
2014-12,GIS
2014-12,CTSH
2014-12,YUM
2014-12,EXC
2014-12,PPG
2014-12,DE
2014-12,KR
2014-12,AET
2014-12,MMC
2014-12,REGN
2014-12,AMAT
2014-12,WMB
2014-12,NOC
2014-12,AEP
2014-12,DFS
2014-12,ALL
2014-12,GLW
2014-12,LUV
2014-12,VRTX
2014-12,ECL
2014-12,NOV
2014-12,SYK
2014-12,CME
2014-12,BBT
2014-12,VIAB
2014-12,APD
2014-12,AFL
2014-12,AON
2014-12,CI
2014-12,PSA
2014-12,CAH
2014-12,BDX
2014-12,CBS
2014-12,CCI
2014-12,INTU
2014-12,EQR
2014-12,VFC
2014-12,VLO
2014-12,SRE
2014-12,TEL
2014-12,AVGO
2014-12,PCG
2014-12,MPC
2014-12,HCN
2014-12,ICE
2014-12,CMI
2014-12,AMP
2014-12,CB
2014-12,SE
2014-12,FCX
2014-12,BHI
2014-12,WDC
2014-12,PPL
2014-12,MHFI
2014-12,PCAR
2014-12,USD
2014-12,APA
2014-12,DVN
2014-12,PRGO
2014-12,BRCM
2014-12,SYY
2014-12,M
2014-12,IP
2014-12,LO
2014-12,CTL
2014-12,TROW
2014-12,PXD
2014-12,HUM
2014-12,WM
2014-12,STI
2014-12,STX
2014-12,BEN
2014-12,SNDK
2014-12,ZTS
2014-12,AVB
2014-12,DLPH
2014-12,PLD
2014-12,SHW
2014-12,DG
2014-12,EIX
2014-12,LB
2014-12,CMG
2014-12,MYL
2014-12,PEG
2014-12,VTR
2014-12,NFLX
2014-12,VNO
2014-12,CCL
2014-12,MJN
2014-12,HCP
2014-12,AZO
2014-12,RAI
2014-12,ROST
2014-12,BXP
2014-12,CERN
2014-12,ORLY
2014-12,ED
2014-12,OMC
2014-12,ZMH
2014-12,ISRG
2014-12,PH
2014-12,MRO
2014-12,WY
2014-12,HES
2014-12,ABC
2014-12,AA
2014-12,STJ
2014-12,TYC
2014-12,ADS
2014-12,XEL
2014-12,WFM
2014-12,HST
2014-12,HIG
2014-12,SYMC
2014-12,GGP
2014-12,FIS
2014-12,MCO
2014-12,BSX
2014-12,FISV
2014-12,ADI
2014-12,NBL
2014-12,EL
2014-12,IVZ
2014-12,NU
2014-12,IR
2014-12,FITB
2014-12,APH
2014-12,MTB
2014-12,MAR
2014-12,K
2014-12,STZ
2014-12,FE
2014-12,SIAL
2014-12,GPC
2014-12,GMCR
2014-12,ETR
2014-12,ROP
2014-12,NUE
2014-12,MNST
2014-12,KORS
2014-12,GWW
2014-12,CAG
2014-12,HSY
2014-12,DTE
2014-12,ROK
2014-12,WHR
2014-12,PAYX
2014-12,SWK
2014-12,LNC
2014-12,NTRS
2014-12,XRX
2014-12,EA
2014-12,RF
2014-12,NLSN
2014-12,HOT
2014-12,DLTR
2014-12,PGR
2014-12,MOS
2014-12,KMX
2014-12,MSI
2014-12,PFG
2014-12,HOG
2014-12,BBBY
2014-12,DPS
2014-12,LVLT
2014-12,RCL
2014-12,BFB
2014-12,ADSK
2014-12,A
2014-12,EW
2014-12,CF
2014-12,CLX
2014-12,KSU
2014-12,BLKFDS
2014-12,NI
2014-12,ESS
2014-12,DVA
2014-12,RHT
2014-12,FAST
2014-12,AME
2014-12,NTAP
2014-12,LRCX
2014-12,L
2014-12,BWA
2014-12,BCR
2014-12,PNR
2014-12,KSS
2014-12,COG
2014-12,CFN
2014-12,WYNN
2014-12,KEY
2014-12,TIF
2014-12,WEC
2014-12,TAP
2014-12,DOV
2014-12,AMG
2014-12,TSN
2014-12,MAC
2014-12,TXT
2014-12,SPLS
2014-12,KLAC
2014-12,MNK
2014-12,EQT
2014-12,XLNX
2014-12,BBY
2014-12,UA
2014-12,EMN
2014-12,ALTR
2014-12,GPS
2014-12,COL
2014-12,AKAM
2014-12,RL
2014-12,AEE
2014-12,JWN
2014-12,SRCL
2014-12,CHRW
2014-12,FTI
2014-12,LLTC
2014-12,PLL
2014-12,LLL
2014-12,TSCO
2014-12,WYN
2014-12,PVH
2014-12,MAT
2014-12,OKE
2014-12,HSP
2014-12,NVDA
2014-12,COH
2014-12,KIM
2014-12,NWL
2014-12,SJM
2014-12,CTXS
2014-12,URI
2014-12,RSG
2014-12,CHK
2014-12,UHS
2014-12,CNP
2014-12,CAM
2014-12,CCE
2014-12,CA
2014-12,EFX
2014-12,DGX
2014-12,SWN
2014-12,MHK
2014-12,FFIV
2014-12,MKC
2014-12,CBG
2014-12,CMS
2014-12,FLR
2014-12,NEM
2014-12,WAT
2014-12,TSO
2014-12,WU
2014-12,BLL
2014-12,HRB
2014-12,XEC
2014-12,DISCK
2014-12,LH
2014-12,NRG
2014-12,MCHP
2014-12,AES
2014-12,RRC
2014-12,MAS
2014-12,SEE
2014-12,XL
2014-12,NAVI
2014-12,CSC
2014-12,UNM
2014-12,IPG
2014-12,VMC
2014-12,VAR
2014-12,SCG
2014-12,EXPD
2014-12,JNPR
2014-12,HBAN
2014-12,MUR
2014-12,EXPE
2014-12,CMA
2014-12,DHI
2014-12,TRIP
2014-12,IFF
2014-12,FLS
2014-12,SWY
2014-12,PETM
2014-12,LEN
2014-12,SNA
2014-12,RHI
2014-12,CPB
2014-12,GT
2014-12,NWSA
2014-12,CNX
2014-12,DRI
2014-12,ARG
2014-12,SNI
2014-12,CINF
2014-12,CTAS
2014-12,FDO
2014-12,FMC
2014-12,PNW
2014-12,PCL
2014-12,XRAY
2014-12,HRS
2014-12,MWV
2014-12,HAR
2014-12,HP
2014-12,GCI
2014-12,IRM
2014-12,PHM
2014-12,LUK
2014-12,ESV
2014-12,ETFC
2014-12,HRL
2014-12,TMK
2014-12,XYL
2014-12,MLM
2014-12,POM
2014-12,FTR
2014-12,TDC
2014-12,GAS
2014-12,GRMN
2014-12,ADT
2014-12,RIG
2014-12,TEG
2014-12,HAS
2014-12,VRSN
2014-12,PWR
2014-12,LEG
2014-12,JEC
2014-12,ZION
2014-12,NDAQ
2014-12,TSS
2014-12,AIV
2014-12,LM
2014-12,ALLE
2014-12,DISCA
2014-12,THC
2014-12,FOSL
2014-12,WIN
2014-12,PKI
2014-12,R
2014-12,PBI
2014-12,HCBK
2014-12,TE
2014-12,AIZ
2014-12,AVY
2014-12,PBCT
2014-12,JOY
2014-12,FLIR
2014-12,CVC
2014-12,AN
2014-12,OI
2014-12,DNB
2014-12,GNW
2014-12,NE
2014-12,PDCO
2014-12,AVP
2014-12,ATI
2014-12,NBR
2014-12,NFX
2014-12,GME
2014-12,URBN
2014-12,FSLR
2014-12,QEP
2014-12,DNR
2014-12,DO
2014-12,UBSFT
2014-12,ESH
2015-01,AAPL
2015-01,XOM
2015-01,MSFT
2015-01,JNJ
2015-01,BRKB
2015-01,WFC
2015-01,GE
2015-01,PG
2015-01,JPM
2015-01,PFE
2015-01,CVX
2015-01,VZ
2015-01,MRK
2015-01,T
2015-01,KO
2015-01,INTC
2015-01,BAC
2015-01,FB
2015-01,GILD
2015-01,GOOGL
2015-01,GOOG
2015-01,C
2015-01,DIS
2015-01,IBM
2015-01,PEP
2015-01,HD
2015-01,CMCSA
2015-01,ORCL
2015-01,CSCO
2015-01,AMZN
2015-01,WMT
2015-01,PM
2015-01,V
2015-01,AMGN
2015-01,CVS
2015-01,SLB
2015-01,MO
2015-01,UNP
2015-01,MMM
2015-01,QCOM
2015-01,UNH
2015-01,MDT
2015-01,BMY
2015-01,UTX
2015-01,BA
2015-01,ABBV
2015-01,CELG
2015-01,BIIB
2015-01,MCD
2015-01,MA
2015-01,COP
2015-01,HON
2015-01,USB
2015-01,AXP
2015-01,ACT
2015-01,LLY
2015-01,GS
2015-01,KMI
2015-01,UPS
2015-01,AIG
2015-01,HPQ
2015-01,ABT
2015-01,LOW
2015-01,SBUX
2015-01,TWX
2015-01,AGN
2015-01,DD
2015-01,NKE
2015-01,WBA
2015-01,COST
2015-01,OXY
2015-01,SPG
2015-01,DUK
2015-01,FOXA
2015-01,EBAY
2015-01,ESRX
2015-01,MDLZ
2015-01,CL
2015-01,MON
2015-01,F
2015-01,TXN
2015-01,PCLN
2015-01,MET
2015-01,EMC
2015-01,ACN
2015-01,MS
2015-01,LMT
2015-01,DHR
2015-01,TMO
2015-01,DOW
2015-01,MCK
2015-01,EOG
2015-01,CAT
2015-01,NEE
2015-01,TGT
2015-01,SO
2015-01,TJX
2015-01,D
2015-01,FDX
2015-01,PNC
2015-01,GM
2015-01,BLK
2015-01,DTV
2015-01,GD
2015-01,APC
2015-01,COF
2015-01,BK
2015-01,KMB
2015-01,ADP
2015-01,DAL
2015-01,EMR
2015-01,PSX
2015-01,YHOO
2015-01,KRFT
2015-01,AMT
2015-01,TWC
2015-01,BAX
2015-01,ANTM
2015-01,ALXN
2015-01,ACE
2015-01,PX
2015-01,PRU
2015-01,TRV
2015-01,KR
2015-01,HAL
2015-01,ITW
2015-01,ADBE
2015-01,CSX
2015-01,CRM
2015-01,CTSH
2015-01,LYB
2015-01,AET
2015-01,NOC
2015-01,GIS
2015-01,YUM
2015-01,NSC
2015-01,MU
2015-01,EXC
2015-01,JCI
2015-01,REGN
2015-01,RTN
2015-01,AEP
2015-01,LUV
2015-01,PPG
2015-01,DE
2015-01,GLW
2015-01,ADM
2015-01,ETN
2015-01,STT
2015-01,SCHW
2015-01,WMB
2015-01,ALL
2015-01,PSA
2015-01,MMC
2015-01,CCI
2015-01,PCP
2015-01,EQR
2015-01,ECL
2015-01,APD
2015-01,CI
2015-01,PCG
2015-01,AMAT
2015-01,VLO
2015-01,CAH
2015-01,SYK
2015-01,CME
2015-01,TEL
2015-01,HCN
2015-01,BLKFDS
2015-01,NFLX
2015-01,BDX
2015-01,VRTX
2015-01,VTR
2015-01,CBS
2015-01,AVGO
2015-01,MPC
2015-01,SRE
2015-01,AFL
2015-01,AON
2015-01,BBT
2015-01,BHI
2015-01,INTU
2015-01,DFS
2015-01,MHFI
2015-01,VFC
2015-01,LO
2015-01,VIAB
2015-01,CMI
2015-01,PPL
2015-01,APA
2015-01,NOV
2015-01,ICE
2015-01,DVN
2015-01,CB
2015-01,AMP
2015-01,SYY
2015-01,BRCM
2015-01,AVB
2015-01,PLD
2015-01,HUM
2015-01,SE
2015-01,PXD
2015-01,IP
2015-01,EIX
2015-01,SHW
2015-01,M
2015-01,CMG
2015-01,WM
2015-01,HCP
2015-01,PEG
2015-01,ZTS
2015-01,HCA
2015-01,PRGO
2015-01,PCAR
2015-01,BXP
2015-01,WDC
2015-01,CTL
2015-01,RAI
2015-01,LB
2015-01,TROW
2015-01,DLPH
2015-01,DG
2015-01,ED
2015-01,BEN
2015-01,CERN
2015-01,STI
2015-01,MJN
2015-01,MYL
2015-01,CCL
2015-01,ABC
2015-01,BSX
2015-01,ROST
2015-01,VNO
2015-01,AZO
2015-01,ORLY
2015-01,ZMH
2015-01,XEL
2015-01,GGP
2015-01,STJ
2015-01,WY
2015-01,WFM
2015-01,STZ
2015-01,STX
2015-01,ADS
2015-01,AA
2015-01,OMC
2015-01,MRO
2015-01,ISRG
2015-01,FIS
2015-01,FISV
2015-01,IR
2015-01,NU
2015-01,FCX
2015-01,HST
2015-01,PH
2015-01,NBL
2015-01,HES
2015-01,SYMC
2015-01,TYC
2015-01,EA
2015-01,FE
2015-01,MNST
2015-01,HIG
2015-01,MCO
2015-01,SNDK
2015-01,APH
2015-01,K
2015-01,SIAL
2015-01,ADI
2015-01,DTE
2015-01,MAR
2015-01,IVZ
2015-01,EL
2015-01,ETR
2015-01,WHR
2015-01,ROP
2015-01,MOS
2015-01,CF
2015-01,HSY
2015-01,CAG
2015-01,DPS
2015-01,MTB
2015-01,GMCR
2015-01,ROK
2015-01,PAYX
2015-01,SWK
2015-01,DLTR
2015-01,KORS
2015-01,NTRS
2015-01,ESS
2015-01,GWW
2015-01,FITB
2015-01,GPC
2015-01,XRX
2015-01,NLSN
2015-01,USD
2015-01,NUE
2015-01,BFB
2015-01,PGR
2015-01,LVLT
2015-01,BBBY
2015-01,CLX
2015-01,NI
2015-01,EW
2015-01,KMX
2015-01,ENDP
2015-01,HOG
2015-01,MSI
2015-01,LNC
2015-01,DVA
2015-01,HOT
2015-01,PFG
2015-01,BCR
2015-01,RCL
2015-01,A
2015-01,WEC
2015-01,NEM
2015-01,MNK
2015-01,ADSK
2015-01,BWA
2015-01,LRCX
2015-01,KSU
2015-01,FAST
2015-01,MAC
2015-01,TAP
2015-01,CFN
2015-01,KSS
2015-01,UA
2015-01,WYNN
2015-01,RHT
2015-01,RF
2015-01,NTAP
2015-01,AME
2015-01,TXT
2015-01,DOV
2015-01,PNR
2015-01,L
2015-01,TSN
2015-01,AMG
2015-01,COL
2015-01,KIM
2015-01,EQT
2015-01,KEY
2015-01,SRCL
2015-01,TSCO
2015-01,GPS
2015-01,AEE
2015-01,COG
2015-01,SPLS
2015-01,HSP
2015-01,JWN
2015-01,LLTC
2015-01,EMN
2015-01,SJM
2015-01,LLL
2015-01,CHRW
2015-01,CMS
2015-01,AKAM
2015-01,WYN
2015-01,TSO
2015-01,PLL
2015-01,DGX
2015-01,COH
2015-01,BBY
2015-01,MHK
2015-01,XLNX
2015-01,EFX
2015-01,KLAC
2015-01,RL
2015-01,ALTR
2015-01,RSG
2015-01,NWL
2015-01,CHK
2015-01,CNP
2015-01,NVDA
2015-01,WAT
2015-01,TIF
2015-01,CA
2015-01,LH
2015-01,CTXS
2015-01,HRB
2015-01,SWN
2015-01,CCE
2015-01,UHS
2015-01,VMC
2015-01,VAR
2015-01,MKC
2015-01,OKE
2015-01,MAT
2015-01,SCG
2015-01,PVH
2015-01,MCHP
2015-01,CBG
2015-01,XEC
2015-01,XL
2015-01,WU
2015-01,HAR
2015-01,MAS
2015-01,CAM
2015-01,FTI
2015-01,JNPR
2015-01,BLL
2015-01,IFF
2015-01,SEE
2015-01,CSC
2015-01,EXPE
2015-01,EXPD
2015-01,MWV
2015-01,FLR
2015-01,IPG
2015-01,NRG
2015-01,URI
2015-01,FFIV
2015-01,CPB
2015-01,HBAN
2015-01,DHI
2015-01,PETM
2015-01,NAVI
2015-01,LEN
2015-01,AES
2015-01,RHI
2015-01,PCL
2015-01,UNM
2015-01,RRC
2015-01,PNW
2015-01,SNA
2015-01,FMC
2015-01,CTAS
2015-01,DISCK
2015-01,DRI
2015-01,ARG
2015-01,MUR
2015-01,TRIP
2015-01,CMA
2015-01,CINF
2015-01,IRM
2015-01,NWSA
2015-01,FLS
2015-01,FDO
2015-01,SNI
2015-01,LUK
2015-01,XRAY
2015-01,HRS
2015-01,GCI
2015-01,POM
2015-01,HRL
2015-01,PHM
2015-01,TDC
2015-01,GAS
2015-01,FTR
2015-01,MLM
2015-01,CNX
2015-01,ETFC
2015-01,GT
2015-01,ESV
2015-01,TEG
2015-01,HP
2015-01,TMK
2015-01,GRMN
2015-01,HAS
2015-01,XYL
2015-01,ADT
2015-01,VRSN
2015-01,LEG
2015-01,TSS
2015-01,AIV
2015-01,PWR
2015-01,LM
2015-01,RIG
2015-01,NDAQ
2015-01,ALLE
2015-01,PKI
2015-01,TE
2015-01,JEC
2015-01,ZION
2015-01,PBI
2015-01,WIN
2015-01,AVY
2015-01,AIZ
2015-01,AN
2015-01,FOSL
2015-01,R
2015-01,PBCT
2015-01,HCBK
2015-01,DISCA
2015-01,PDCO
2015-01,FLIR
2015-01,THC
2015-01,DNB
2015-01,CVC
2015-01,JOY
2015-01,NE
2015-01,NFX
2015-01,OI
2015-01,GME
2015-01,URBN
2015-01,GNW
2015-01,AVP
2015-01,QEP
2015-01,NBR
2015-01,FSLR
2015-01,ATI
2015-01,DNR
2015-01,DO
2015-01,UBSFT
2015-01,ESH
2015-02,AAPL
2015-02,XOM
2015-02,MSFT
2015-02,JNJ
2015-02,BRKB
2015-02,GE
2015-02,WFC
2015-02,PG
2015-02,JPM
2015-02,PFE
2015-02,VZ
2015-02,CVX
2015-02,T
2015-02,KO
2015-02,MRK
2015-02,BAC
2015-02,FB
2015-02,DIS
2015-02,INTC
2015-02,GOOGL
2015-02,GOOG
2015-02,C
2015-02,GILD
2015-02,CMCSA
2015-02,HD
2015-02,CSCO
2015-02,IBM
2015-02,PEP
2015-02,AMZN
2015-02,ORCL
2015-02,WMT
2015-02,V
2015-02,PM
2015-02,QCOM
2015-02,AMGN
2015-02,CVS
2015-02,MO
2015-02,MDT
2015-02,UNH
2015-02,SLB
2015-02,MMM
2015-02,UNP
2015-02,UTX
2015-02,BMY
2015-02,BA
2015-02,CELG
2015-02,BIIB
2015-02,ABBV
2015-02,MCD
2015-02,MA
2015-02,HON
2015-02,COP
2015-02,USB
2015-02,AIG
2015-02,ACT
2015-02,GS
2015-02,AXP
2015-02,WBA
2015-02,LOW
2015-02,ABT
2015-02,UPS
2015-02,DD
2015-02,SBUX
2015-02,KMI
2015-02,AGN
2015-02,LLY
2015-02,TWX
2015-02,NKE
2015-02,EBAY
2015-02,HPQ
2015-02,FOXA
2015-02,PCLN
2015-02,COST
2015-02,F
2015-02,ESRX
2015-02,TXN
2015-02,MDLZ
2015-02,CL
2015-02,OXY
2015-02,SPG
2015-02,EMC
2015-02,MON
2015-02,MET
2015-02,ACN
2015-02,DUK
2015-02,MS
2015-02,DOW
2015-02,LMT
2015-02,DHR
2015-02,MCK
2015-02,TMO
2015-02,GM
2015-02,CAT
2015-02,EOG
2015-02,TGT
2015-02,PNC
2015-02,BLK
2015-02,TJX
2015-02,FDX
2015-02,NEE
2015-02,DTV
2015-02,BK
2015-02,COF
2015-02,GD
2015-02,PSX
2015-02,TWC
2015-02,ADP
2015-02,APC
2015-02,D
2015-02,AMT
2015-02,SO
2015-02,KMB
2015-02,CRM
2015-02,EMR
2015-02,ANTM
2015-02,YHOO
2015-02,CTSH
2015-02,ACE
2015-02,KRFT
2015-02,ADBE
2015-02,BAX
2015-02,USD
2015-02,PX
2015-02,DAL
2015-02,PRU
2015-02,HAL
2015-02,ALXN
2015-02,LYB
2015-02,TRV
2015-02,ITW
2015-02,YUM
2015-02,AET
2015-02,KR
2015-02,CSX
2015-02,JCI
2015-02,NSC
2015-02,SCHW
2015-02,ETN
2015-02,RTN
2015-02,NOC
2015-02,WMB
2015-02,MU
2015-02,GIS
2015-02,DE
2015-02,PPG
2015-02,AVGO
2015-02,VLO
2015-02,CI
2015-02,GLW
2015-02,ECL
2015-02,STT
2015-02,PCP
2015-02,ADM
2015-02,MMC
2015-02,REGN
2015-02,AMAT
2015-02,CME
2015-02,APD
2015-02,ALL
2015-02,MPC
2015-02,LUV
2015-02,TEL
2015-02,EXC
2015-02,CAH
2015-02,CCI
2015-02,VRTX
2015-02,AON
2015-02,PSA
2015-02,NFLX
2015-02,SYK
2015-02,CBS
2015-02,AEP
2015-02,BDX
2015-02,AFL
2015-02,MHFI
2015-02,EQR
2015-02,INTU
2015-02,DFS
2015-02,BBT
2015-02,BHI
2015-02,HCN
2015-02,ICE
2015-02,VFC
2015-02,VIAB
2015-02,PCG
2015-02,HUM
2015-02,SRE
2015-02,APA
2015-02,LO
2015-02,AMP
2015-02,VTR
2015-02,BRCM
2015-02,CMI
2015-02,IP
2015-02,SE
2015-02,CB
2015-02,DVN
2015-02,NOV
2015-02,WDC
2015-02,DLPH
2015-02,RAI
2015-02,SHW
2015-02,WM
2015-02,ZTS
2015-02,SYY
2015-02,PXD
2015-02,PCAR
2015-02,PPL
2015-02,LB
2015-02,FCX
2015-02,BSX
2015-02,AVB
2015-02,ROST
2015-02,DG
2015-02,M
2015-02,CERN
2015-02,PRGO
2015-02,HCA
2015-02,CTL
2015-02,BLKFDS
2015-02,MYL
2015-02,TROW
2015-02,STI
2015-02,PLD
2015-02,ABC
2015-02,PEG
2015-02,MJN
2015-02,ORLY
2015-02,BEN
2015-02,BXP
2015-02,EIX
2015-02,CMG
2015-02,AZO
2015-02,ZMH
2015-02,MNST
2015-02,WFM
2015-02,STX
2015-02,CCL
2015-02,OMC
2015-02,HCP
2015-02,STZ
2015-02,VNO
2015-02,FIS
2015-02,HES
2015-02,STJ
2015-02,FISV
2015-02,MRO
2015-02,EL
2015-02,ED
2015-02,WY
2015-02,PH
2015-02,ADI
2015-02,GGP
2015-02,ISRG
2015-02,NBL
2015-02,XEL
2015-02,IR
2015-02,ADS
2015-02,MCO
2015-02,EA
2015-02,HIG
2015-02,TYC
2015-02,MAR
2015-02,SNDK
2015-02,APH
2015-02,AA
2015-02,SYMC
2015-02,IVZ
2015-02,MOS
2015-02,ROP
2015-02,WHR
2015-02,SIAL
2015-02,ES
2015-02,DLTR
2015-02,PAYX
2015-02,K
2015-02,MTB
2015-02,FITB
2015-02,HST
2015-02,ROK
2015-02,GMCR
2015-02,NTRS
2015-02,SWK
2015-02,HSY
2015-02,DPS
2015-02,CF
2015-02,LVLT
2015-02,NUE
2015-02,LNC
2015-02,KSS
2015-02,CAG
2015-02,HSP
2015-02,FE
2015-02,GPC
2015-02,XRX
2015-02,NLSN
2015-02,ADSK
2015-02,DTE
2015-02,KMX
2015-02,GWW
2015-02,ETR
2015-02,HOT
2015-02,BFB
2015-02,PGR
2015-02,EW
2015-02,ESS
2015-02,ENDP
2015-02,A
2015-02,CLX
2015-02,BWA
2015-02,PFG
2015-02,KORS
2015-02,BBBY
2015-02,HOG
2015-02,MNK
2015-02,NI
2015-02,RF
2015-02,NEM
2015-02,LRCX
2015-02,AME
2015-02,RHT
2015-02,MSI
2015-02,UA
2015-02,DVA
2015-02,KSU
2015-02,RCL
2015-02,BCR
2015-02,PNR
2015-02,AKAM
2015-02,L
2015-02,LH
2015-02,CFN
2015-02,TXT
2015-02,TSN
2015-02,EQT
2015-02,TAP
2015-02,KEY
2015-02,NTAP
2015-02,AMG
2015-02,COH
2015-02,COG
2015-02,TSCO
2015-02,DOV
2015-02,COL
2015-02,SJM
2015-02,MAC
2015-02,TSO
2015-02,WYNN
2015-02,WEC
2015-02,LLTC
2015-02,SRCL
2015-02,MHK
2015-02,NVDA
2015-02,FAST
2015-02,JWN
2015-02,ALTR
2015-02,WYN
2015-02,EFX
2015-02,XLNX
2015-02,GPS
2015-02,BBY
2015-02,EMN
2015-02,LLL
2015-02,VMC
2015-02,CHRW
2015-02,KIM
2015-02,PLL
2015-02,SPLS
2015-02,KLAC
2015-02,NWL
2015-02,CA
2015-02,UHS
2015-02,RSG
2015-02,AEE
2015-02,MCHP
2015-02,CCE
2015-02,CTXS
2015-02,WU
2015-02,DGX
2015-02,WAT
2015-02,CSC
2015-02,SEE
2015-02,TRIP
2015-02,TIF
2015-02,IFF
2015-02,BLL
2015-02,MKC
2015-02,CMS
2015-02,CBG
2015-02,XEC
2015-02,SWN
2015-02,HAR
2015-02,HRB
2015-02,XL
2015-02,FTI
2015-02,MAS
2015-02,IPG
2015-02,EXPD
2015-02,CAM
2015-02,VAR
2015-02,URI
2015-02,OKE
2015-02,JNPR
2015-02,DHI
2015-02,EXPE
2015-02,LEN
2015-02,CNP
2015-02,MAT
2015-02,HBAN
2015-02,MWV
2015-02,MLM
2015-02,NAVI
2015-02,PVH
2015-02,FFIV
2015-02,CHK
2015-02,NWSA
2015-02,FLR
2015-02,SNA
2015-02,AES
2015-02,MUR
2015-02,FLS
2015-02,UNM
2015-02,FMC
2015-02,RHI
2015-02,RRC
2015-02,CPB
2015-02,RL
2015-02,DISCK
2015-02,PETM
2015-02,CMA
2015-02,HRS
2015-02,SCG
2015-02,NRG
2015-02,CTAS
2015-02,FTR
2015-02,GCI
2015-02,DRI
2015-02,ARG
2015-02,HRL
2015-02,CINF
2015-02,PCL
2015-02,FDO
2015-02,PHM
2015-02,LUK
2015-02,ETFC
2015-02,XRAY
2015-02,CNX
2015-02,SNI
2015-02,GT
2015-02,HP
2015-02,PNW
2015-02,HAS
2015-02,VRSN
2015-02,IRM
2015-02,TMK
2015-02,ADT
2015-02,POM
2015-02,TDC
2015-02,XYL
2015-02,TSS
2015-02,PWR
2015-02,LEG
